NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,CLUSTER,EQUIP,ITEM,TAGGENLINK,LINKED,EDITCODE,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,WRITEROLES,GUID,CUSTOM,DEADBAND,OID,REF1,REF2
"LW_Sub1_OTL_6_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.FTC_t","","","","","","","Outlet 6 - Fail To Close Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","e6024dd2-a3b9-4157-d78e-e00c5737cad9","","","0x0012d4b0","",""
"LW_Sub1_OTL_6_HTY_s","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.HTY_s","","","","","","","Outlet 6 - Healthy 1 = Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","ed105b2c-f786-429e-3998-c2df09628fef","","","0x0012d4e0","",""
"LW_Sub1_OTL_6_ISOL_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.ISOL_CLSD_i","","","","","","","Outlet 6 - Isolator Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","a9358b5d-e388-4463-148f-b473afe4f778","","","0x0012d460","",""
"LW_Sub1_OTL_6_LOV_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.LOV_t","","","","","","","Outlet 6 - Loss Of Vacum Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","7df9d305-9e77-4ced-6ea1-47f6c8f36ee1","","","0x0012d4a0","",""
"LW_Sub1_OTL_6_OC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.OC_t","","","","","","","Outlet 6 - Overcurrent Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","e56567ee-f7f1-485e-2f94-d3e71d9432ba","","","0x0012d4d0","",""
"LW_Sub1_OTL_6_RST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.RST_c.CMD_i","","","","","","","Outlet 6 - Reset Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","Alm_Event","","","","","","","dcad357b-adee-43d6-ab90-b4c8d0ac0344","","","0x0012d4f0","",""
"LW_Sub1_OTL_6_STA_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.STA_c.CMD_i","","","","","","","Outlet 6 - Start Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","Alm_Event","","","","","","","2e31e534-c2e1-4a27-a1b9-f90031670671","","","0x0012d500","",""
"LW_Sub1_OTL_6_STO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.STO_c.CMD_i","","","","","","","Outlet 6 - Stop Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","Alm_Event","","","","","","","be351e8e-a583-4f92-5791-6129d117e139","","","0x0012d510","",""
"LW_Sub1_OTL_6_UCO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_6.UCO_t","","","","","","","Outlet 6 - Uncommanded Open Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 6","","","","","","","","f33db9f5-33b8-4ccb-6ebe-f16c50f18564","","","0x0012d4c0","",""
"LW_Sub1_OTL_7_CB_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.CB_CLSD_i","","","","","","","Outlet 7  - Circuit breaker Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","5ce3a65c-611b-4e2a-1cb2-44a49bf5a24f","","","0x0012d5a0","",""
"LW_Sub1_OTL_7_CON_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.CON_CLSD_i","","","","","","","Outlet 7  - Contactor Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","1d6b0767-7ec4-4b3b-edae-6d1b1086adc9","","","0x0012d5b0","",""
"LW_Sub1_OTL_7_Earth_Leakage_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.Offscale","","","","","","","Outlet 7 Earth Leakage - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","Alm_Trip","","","","","","","f5e462a4-158f-4975-e688-e56565a06fcb","","","0x0012d6b0","",""
"LW_Sub1_OTL_7_Earth_Leakage_H_SP","REAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.HighSP","0.0","350.0","0.0","350.0","A","#.#EU","Outlet 7 Earth Leakage - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","","600","","","","","","628a470f-9a60-4321-e196-c213d0bb9f06","","","0x0012d6a2","",""
"LW_Sub1_OTL_7_Earth_Leakage_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.HighAlarm","","","","","","","Outlet 7 Earth Leakage - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","Alm_Warning","","","","","","","67827763-685b-419b-3d95-b5cf480c60a8","","","0x0012d6d0","",""
"LW_Sub1_OTL_7_Earth_Leakage_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.HighHighSP","0.0","350.0","0.0","350.0","A","#.#EU","Outlet 7 Earth Leakage - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","","600","","","","","","38d4699b-6a26-4fb8-40a6-d3a469812ba6","","","0x0012d6a1","",""
"LW_Sub1_OTL_7_Earth_Leakage_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.HighHighAlarm","","","","","","","Outlet 7 Earth Leakage - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","Alm_Trip","","","","","","","228af5bc-4f51-4183-cdb5-c225d25fcf03","","","0x0012d6c0","",""
"LW_Sub1_OTL_7_Earth_Leakage_L_SP","REAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.LowSP","0.0","350.0","0.0","350.0","A","#.#EU","Outlet 7 Earth Leakage - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","","600","","","","","","f49cd58a-9246-4e0c-cea1-5c62c54cf6f5","","","0x0012d6a3","",""
"LW_Sub1_OTL_7_Earth_Leakage_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.LowAlarm","","","","","","","Outlet 7 Earth Leakage - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","Alm_Warning","","","","","","","aa9f2322-baf2-42e7-8a92-fa187f6cd2d3","","","0x0012d6e0","",""
"LW_Sub1_OTL_7_Earth_Leakage_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.LowLowSP","0.0","350.0","0.0","350.0","A","#.#EU","Outlet 7 Earth Leakage - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","","600","","","","","","bd33c8de-da8f-4873-0d9e-710ae57dd7d4","","","0x0012d6a4","",""
"LW_Sub1_OTL_7_Earth_Leakage_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.LowLowAlarm","","","","","","","Outlet 7 Earth Leakage - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","Alm_Trip","","","","","","","48a8b81c-88f4-4111-b190-091195e8963c","","","0x0012d6f0","",""
"LW_Sub1_OTL_7_Earth_Leakage_PV","REAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL.PV","0.0","350.0","0.0","350.0","A","#.#EU","Outlet 7 Earth Leakage - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7 Earth Leakage","","1","","","","","","10e6838d-045b-4675-dcaa-0c37a621a9ec","","","0x0012d6a0","",""
"LW_Sub1_OTL_7_EC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EC_t","","","","","","","Outlet 7  - Earth Continuity Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","fce114a4-0f69-4cc7-3594-80b6faa46d46","","","0x0012d5d0","",""
"LW_Sub1_OTL_7_EC_TST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EC_TST_c.CMD_i","","","","","","","Outlet 7  - Earth Continuity Test Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","Alm_Event","","","","","","","ba35e750-acbe-40d7-8d82-fb09d2181299","","","0x0012d690","",""
"LW_Sub1_OTL_7_EFLO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EFLO_t","","","","","","","Outlet 7  - EFLO Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","6f20f5b8-23cd-4b21-ed97-1253f1e4b97a","","","0x0012d5f0","",""
"LW_Sub1_OTL_7_EL_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL_t","","","","","","","Outlet 7  - Earth Leakage Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","a3487b8e-485f-40cf-1596-0cf5e6170ce2","","","0x0012d5e0","",""
"LW_Sub1_OTL_7_EL_TST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.EL_TST_c.CMD_i","","","","","","","Outlet 7  - Earth Leakage Test Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","Alm_Event","","","","","","","4dc52d6e-3172-48e2-b8ab-9b10225e7a53","","","0x0012d680","",""
"LW_Sub1_OTL_7_FTC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.FTC_t","","","","","","","Outlet 7  - Fail To Close Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","e5b1107e-5c06-4aa0-46a1-4a09ba9e307e","","","0x0012d610","",""
"LW_Sub1_OTL_7_HTY_s","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.HTY_s","","","","","","","Outlet 7  - Healthy 1 = Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","c9a80878-aa24-45f7-ed87-7631fd0a07af","","","0x0012d640","",""
"LW_Sub1_OTL_7_ISOL_CLSD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.ISOL_CLSD_i","","","","","","","Outlet 7  - Isolator Closed","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","d89510fa-7099-482f-a1bd-ed16fbd6dee1","","","0x0012d5c0","",""
"LW_Sub1_OTL_7_LOV_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.LOV_t","","","","","","","Outlet 7  - Loss Of Vacum Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","b297a950-8102-4f70-5f89-6321d88b6c5e","","","0x0012d600","",""
"LW_Sub1_OTL_7_OC_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.OC_t","","","","","","","Outlet 7  - Overcurrent Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","297f936d-5b53-4870-ce88-1f4b59ed0526","","","0x0012d630","",""
"LW_Sub1_OTL_7_RST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.RST_c.CMD_i","","","","","","","Outlet 7  - Reset Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","Alm_Event","","","","","","","87b68b29-687e-4535-9a99-327369736c78","","","0x0012d650","",""
"LW_Sub1_OTL_7_STA_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.STA_c.CMD_i","","","","","","","Outlet 7  - Start Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","Alm_Event","","","","","","","deaa4ce8-7e96-4a20-9fb6-32cf700cbc99","","","0x0012d660","",""
"LW_Sub1_OTL_7_STO_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.STO_c.CMD_i","","","","","","","Outlet 7  - Stop Outlet Request","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","Alm_Event","","","","","","","e2d8534d-824d-4976-3f82-27ceafc00677","","","0x0012d670","",""
"LW_Sub1_OTL_7_UCO_t","DIGITAL","LW_Sub1_CLX","LW_SS01_AUX.OTL_7.UCO_t","","","","","","","Outlet 7  - Uncommanded Open Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Outlet 7","","","","","","","","3b2eb7df-d0c2-4ede-0ebf-4d3c1b5aacca","","","0x0012d620","",""
"LW_Sub1_PLC_R0_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.R0_t","","","","","","","PLC Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","96bc0d8b-73c9-4f85-7896-0bd13e864e72","","","0x0012cf00","",""
"LW_Sub1_PLC_S01_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S01.Mod_t","","","","","","","S01 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","f342d5a0-9ba6-4e06-cca6-a0b2e51fb0c1","","","0x0012cf10","",""
"LW_Sub1_PLC_S02_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S02.Mod_t","","","","","","","S02 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","10abab96-fa47-42c3-1296-000533ea2667","","","0x0012cf20","",""
"LW_Sub1_PLC_S04_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S04.Mod_t","","","","","","","S04 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","1b467b44-d9aa-4529-5c89-d5db45379753","","","0x0012cf30","",""
"LW_Sub1_PLC_S05_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S05.Mod_t","","","","","","","S05 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","395393dd-2b5b-463e-6787-245985ecc939","","","0x0012cf40","",""
"LW_Sub1_PLC_S06_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S06.Mod_t","","","","","","","S06 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","7a59f73a-d24a-4f23-ba8a-d59af300b466","","","0x0012cf50","",""
"LW_Sub1_PLC_S08_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S08.Mod_t","","","","","","","S08 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","1eb7d1f6-11ad-4e7f-a6b3-a5f8de922467","","","0x0012cf60","",""
"LW_Sub1_PLC_S09_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S09.Mod_t","","","","","","","S09 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","147a9eca-edf1-4e45-b7bd-b16eb2b5b15b","","","0x0012cf70","",""
"LW_Sub1_PLC_S11_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S11.Mod_t","","","","","","","S11 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","bed5884c-15b2-4242-27b8-7471a59cf2ef","","","0x0012cf80","",""
"LW_Sub1_PLC_S12_Mod_t","DIGITAL","LW_Sub1_CLX","LW_SS01_PLC.S12.Mod_t","","","","","","","S12 PLC Module Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","ac170c8e-e24d-4306-79ae-ec976c15824f","","","0x0012cf90","",""
"LW_Sub1_PLC_TripOK","DIGITAL","LW_Sub1_CLX","PLC_TripOK","","","","","","","PLC Supply Trip Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","7d6c4eb9-2dc2-4cf8-c996-5bfe48dba4dc","","","0x0012c750","",""
"LW_Sub1_ProdTrip","DIGITAL","LW_Sub1_CLX","ProdTrip","","","","","","","Conveyor Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Prod","1","","","","","","a70d584e-2d30-4599-d396-b3a6063d2674","","","0x0012c640","",""
"LW_Sub1_PumpCB_InterlockOK","DIGITAL","LW_Sub1_CLX","PumpCB_InterlockOK","","","","","","","Pump CB Interlocks Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","2c8e2fce-21f5-4fe5-69bc-9c275428d28d","","","0x0012c6d0","",""
"LW_Sub1_PumpCB_TripOK","DIGITAL","LW_Sub1_CLX","PumpCB_TripOK","","","","","","","Pump CB Trip Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","9fc21956-de01-458d-2fa3-d88f37c7762d","","","0x0012c6e0","",""
"LW_Sub1_PumpFeeder_InterlockOk","DIGITAL","LW_Sub1_CLX","PumpFeeder_InterlockOk","","","","","","","Pump Feeder Interlocks Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","dcdf9335-4b45-4ae5-95a2-1315ec12a13d","","","0x0012c6f0","",""
"LW_Sub1_PumpFeeder_TripOk","DIGITAL","LW_Sub1_CLX","PumpFeeder_TripOk","","","","","","","Pump Feeder Trips Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","68d190a1-bb2c-412f-f296-1fb5990d8a81","","","0x0012c700","",""
"LW_Sub1_QualityTag","DIGITAL","LW_Sub1_CLX","QualityTag","","","","","","","Quality Check Tag","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","d3e9f5e1-52db-4af3-7388-853f561990d3","","","0x0012c630","",""
"LW_Sub1_Reset_C","DIGITAL","LW_Sub1_CLX","Reset_C","","","","","","","SCADA Reset Command","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","e7598120-238e-4136-1395-20de19c4b413","","","0x0012c680","",""
"LW_Sub1_ResetPB","DIGITAL","LW_Sub1_CLX","ResetPB","","","","","","","Local Reset Push Button","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","1059eeea-8ae2-413a-2c93-c3a635ae4d75","","","0x0012c690","",""
"LW_Sub1_RST_PU_LAT_s","DIGITAL","LW_Sub1_CLX","LW_SS01_RST.PU_LAT_s","","","","","","","Power Up Latch","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","","","","","","","684ba06d-e469-4da3-e981-2fbaabb884d6","","","0x0012ca10","",""
"LW_Sub1_RST_RST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_RST.RST_c.CMD_i","","","","","","","Reset Command","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","0e180a08-6534-4b66-e2b6-bb5e43041309","","","0x0012ca20","",""
"LW_Sub1_RST_RST_Face_C_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_RST.RST_FACE_C.CMD_i","","","","","","","Reset Face Command","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","0249fe8f-fe34-4c27-429b-45d4405e2720","","","0x0012ca30","",""
"LW_Sub1_START_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_START_c.CMD_i","","","","","","","Start Substation CMD","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","4f850be1-2040-417a-cca2-8062e216db99","","","0x0012ca00","",""
"LW_Sub1_Supply240_InterlockOK","DIGITAL","LW_Sub1_CLX","Supply240_InterlockOK","","","","","","","240VAC Supply Interlocks Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","12f4ef52-8c53-4d23-e395-1d9f4f229068","","","0x0012c730","",""
"LW_Sub1_Supply240_TripOK","DIGITAL","LW_Sub1_CLX","Supply240_TripOK","","","","","","","240VAC Supply Trip Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","86c5ce03-622a-48d4-5dad-44317ba5e1ba","","","0x0012c740","",""
"LW_Sub1_Transformer_InterlockOK","DIGITAL","LW_Sub1_CLX","Transformer_InterlockOK","","","","","","","Transformer Interlocks Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","6e8f67a6-971e-4240-b38a-993c294c3f67","","","0x0012c6a0","",""
"LW_Sub1_Transformer_LTDoorLimits_SR_t","DIGITAL","LW_Sub1_CLX","Transformer_LTDoorLimits_SR_t","","","","","","","Transformer LT Door Limits Safety Relay Trip","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","694471b2-7b07-4860-7dae-e28d5d6e2bab","","","0x0012c760","",""
"LW_Sub1_Transformer_TripOK","DIGITAL","LW_Sub1_CLX","Transformer_TripOK","","","","","","","Transformer Trip Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","4111279f-abcd-44f3-1080-7085566da2c6","","","0x0012c6b0","",""
"LW_Sub1_Transformer_WarnOK","DIGITAL","LW_Sub1_CLX","Transformer_WarnOK","","","","","","","Transformer Warning Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","62b4209e-ee63-4512-eba9-8f61df234951","","","0x0012c6c0","",""
"LW_Sub1_TripOK","DIGITAL","LW_Sub1_CLX","TripOK","","","","","","","Trips Healthy","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","","1","","","","","","742e916d-e8a8-4255-1594-da08dc908ef4","","","0x0012c650","",""
"LW_Sub1_TXF_BU_EL_ChFlt_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.Offscale","","","","","","","Txf Backup Earth Leakage - Channel Fault","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","Alm_Trip","","","","","","","94a28d8b-326d-4159-24b1-2b03619a1333","","","0x0012d150","",""
"LW_Sub1_TXF_BU_EL_H_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.HighSP","0.0","120.0","0.0","120.0","%","#.#EU","Txf Backup Earth Leakage - High level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","600","","","","","","97651dd1-fa74-4139-218b-2122a7d0f2e6","","","0x0012d132","",""
"LW_Sub1_TXF_BU_EL_H_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.HighAlarm","","","","","","","Txf Backup Earth Leakage - High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","Alm_Warning","","","","","","","3aba79a3-c3c2-4e43-a1ac-024b9ac8bfc4","","","0x0012d170","",""
"LW_Sub1_TXF_BU_EL_HH_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.HighHighSP","0.0","120.0","0.0","120.0","%","#.#EU","Txf Backup Earth Leakage - High High Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","600","","","","","","cf197449-5271-4658-7e8e-2c380b1f84e9","","","0x0012d131","",""
"LW_Sub1_TXF_BU_EL_HH_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.HighHighAlarm","","","","","","","Txf Backup Earth Leakage - High High Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","Alm_Trip","","","","","","","22137fb0-e075-4deb-3493-a75e6172bdfa","","","0x0012d160","",""
"LW_Sub1_TXF_BU_EL_L_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.LowSP","0.0","120.0","0.0","120.0","%","#.#EU","Txf Backup Earth Leakage - Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","600","","","","","","d5cb37dd-a384-41b7-2789-615a4c2980ac","","","0x0012d133","",""
"LW_Sub1_TXF_BU_EL_L_W","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.LowAlarm","","","","","","","Txf Backup Earth Leakage - Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","Alm_Warning","","","","","","","6a732c59-84d2-4ea7-bc9c-66af28cd4ef6","","","0x0012d180","",""
"LW_Sub1_TXF_BU_EL_LL_SP","REAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.LowLowSP","0.0","120.0","0.0","120.0","%","#.#EU","Txf Backup Earth Leakage - Low Low Level Setpoint","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","600","","","","","","fe9921d4-0ae6-49fe-fb8e-36d108f0a4e3","","","0x0012d134","",""
"LW_Sub1_TXF_BU_EL_LL_T","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.LowLowAlarm","","","","","","","Txf Backup Earth Leakage - Low Low Level Alarm","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","Alm_Trip","","","","","","","4500664c-650b-49d8-fd9c-7efe62c2da68","","","0x0012d190","",""
"LW_Sub1_TXF_BU_EL_OOS","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.OOS","","","","","","","Txf Backup Earth Leakage - Out of Service","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","","","","","","","08c13223-0c0d-497d-b896-fdf688fa2852","","","0x0012d140","",""
"LW_Sub1_TXF_BU_EL_PV","REAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL.PV","0.0","120.0","0.0","120.0","%","#.#EU","Txf Backup Earth Leakage - Process Variable","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","Txf Backup Earth Leakage","","1","","","","","","b1c1e733-0dc3-4db4-ee92-ddc84bca62ab","","","0x0012d130","",""
"LW_Sub1_TXF_BU_EL_t","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL_t","","","","","","","Transformer Backup Earth Leakage Protection Relay Tripped","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Trip","","","","","","","4700374b-a57e-4a2a-278d-f6a04b7e2a1c","","","0x0012c8e0","",""
"LW_Sub1_TXF_BU_EL_TST_c_CMD_i","DIGITAL","LW_Sub1_CLX","LW_SS01_TXF.BU_EL_TST_c.CMD_i","","","","","","","Backup Earth Leakage Command","LW1_Cl","LW1.Sub1","","","","","","LW903 Sub1","","Alm_Event","","","","","","","ff64a8fd-0efa-44c4-ceb7-cc219c27275a","","","0x0012c9c0","",""
